,id,Longitude,Latitude,Centroid,geometry,numbuildings
296,5387,103.94999999999985,10.249999999999986,103.95E_10.25N,"POLYGON ((103.89999999999984 10.299999999999985, 103.99999999999983 10.299999999999985, 103.99999999999983 10.199999999999985, 103.89999999999984 10.199999999999985, 103.89999999999984 10.299999999999985))",79
297,5388,103.94999999999985,10.149999999999988,103.95E_10.15N,"POLYGON ((103.89999999999984 10.199999999999985, 103.99999999999983 10.199999999999985, 103.99999999999983 10.099999999999985, 103.89999999999984 10.099999999999985, 103.89999999999984 10.199999999999985))",311
298,5389,103.94999999999985,10.049999999999986,103.95E_10.05N,"POLYGON ((103.89999999999984 10.099999999999985, 103.99999999999983 10.099999999999985, 103.99999999999983 9.999999999999986, 103.89999999999984 9.999999999999986, 103.89999999999984 10.099999999999985))",3
299,5390,103.94999999999985,9.949999999999987,103.95E_9.95N,"POLYGON ((103.89999999999984 9.999999999999986, 103.99999999999983 9.999999999999986, 103.99999999999983 9.899999999999986, 103.89999999999984 9.899999999999986, 103.89999999999984 9.999999999999986))",0
300,5443,104.04999999999981,22.74999999999994,104.05E_22.75N,"POLYGON ((103.99999999999983 22.79999999999994, 104.09999999999982 22.79999999999994, 104.09999999999982 22.69999999999994, 103.99999999999983 22.69999999999994, 103.99999999999983 22.79999999999994))",0
301,5444,104.04999999999981,22.649999999999938,104.05E_22.65N,"POLYGON ((103.99999999999983 22.69999999999994, 104.09999999999982 22.69999999999994, 104.09999999999982 22.599999999999937, 103.99999999999983 22.599999999999937, 103.99999999999983 22.69999999999994))",0
302,5445,104.04999999999981,22.54999999999994,104.05E_22.55N,"POLYGON ((103.99999999999983 22.59999999999994, 104.09999999999982 22.59999999999994, 104.09999999999982 22.49999999999994, 103.99999999999983 22.49999999999994, 103.99999999999983 22.59999999999994))",1
303,5446,104.04999999999981,22.449999999999942,104.05E_22.45N,"POLYGON ((103.99999999999983 22.499999999999943, 104.09999999999982 22.499999999999943, 104.09999999999982 22.39999999999994, 103.99999999999983 22.39999999999994, 103.99999999999983 22.499999999999943))",23
304,5447,104.04999999999981,22.349999999999945,104.05E_22.35N,"POLYGON ((103.99999999999983 22.39999999999994, 104.09999999999982 22.39999999999994, 104.09999999999982 22.29999999999994, 103.99999999999983 22.29999999999994, 103.99999999999983 22.39999999999994))",1
305,5448,104.04999999999981,22.24999999999994,104.05E_22.25N,"POLYGON ((103.99999999999983 22.29999999999994, 104.09999999999982 22.29999999999994, 104.09999999999982 22.19999999999994, 103.99999999999983 22.19999999999994, 103.99999999999983 22.29999999999994))",0
306,5449,104.04999999999981,22.14999999999994,104.05E_22.15N,"POLYGON ((103.99999999999983 22.199999999999942, 104.09999999999982 22.199999999999942, 104.09999999999982 22.09999999999994, 103.99999999999983 22.09999999999994, 103.99999999999983 22.199999999999942))",0
307,5450,104.04999999999981,22.04999999999994,104.05E_22.05N,"POLYGON ((103.99999999999983 22.099999999999945, 104.09999999999982 22.099999999999945, 104.09999999999982 21.999999999999943, 103.99999999999983 21.999999999999943, 103.99999999999983 22.099999999999945))",0
308,5451,104.04999999999981,21.949999999999942,104.05E_21.95N,"POLYGON ((103.99999999999983 21.999999999999943, 104.09999999999982 21.999999999999943, 104.09999999999982 21.89999999999994, 103.99999999999983 21.89999999999994, 103.99999999999983 21.999999999999943))",0
309,5452,104.04999999999981,21.849999999999945,104.05E_21.85N,"POLYGON ((103.99999999999983 21.89999999999994, 104.09999999999982 21.89999999999994, 104.09999999999982 21.79999999999994, 103.99999999999983 21.79999999999994, 103.99999999999983 21.89999999999994))",0
310,5453,104.04999999999981,21.749999999999943,104.05E_21.75N,"POLYGON ((103.99999999999983 21.799999999999944, 104.09999999999982 21.799999999999944, 104.09999999999982 21.699999999999942, 103.99999999999983 21.699999999999942, 103.99999999999983 21.799999999999944))",0
311,5454,104.04999999999981,21.649999999999945,104.05E_21.65N,"POLYGON ((103.99999999999983 21.699999999999946, 104.09999999999982 21.699999999999946, 104.09999999999982 21.599999999999945, 103.99999999999983 21.599999999999945, 103.99999999999983 21.699999999999946))",0
312,5455,104.04999999999981,21.549999999999944,104.05E_21.55N,"POLYGON ((103.99999999999983 21.599999999999945, 104.09999999999982 21.599999999999945, 104.09999999999982 21.499999999999943, 103.99999999999983 21.499999999999943, 103.99999999999983 21.599999999999945))",0
313,5456,104.04999999999981,21.449999999999942,104.05E_21.45N,"POLYGON ((103.99999999999983 21.499999999999943, 104.09999999999982 21.499999999999943, 104.09999999999982 21.39999999999994, 103.99999999999983 21.39999999999994, 103.99999999999983 21.499999999999943))",2
314,5457,104.04999999999981,21.349999999999945,104.05E_21.35N,"POLYGON ((103.99999999999983 21.399999999999945, 104.09999999999982 21.399999999999945, 104.09999999999982 21.299999999999944, 103.99999999999983 21.299999999999944, 103.99999999999983 21.399999999999945))",0
315,5458,104.04999999999981,21.249999999999947,104.05E_21.25N,"POLYGON ((103.99999999999983 21.299999999999947, 104.09999999999982 21.299999999999947, 104.09999999999982 21.199999999999946, 103.99999999999983 21.199999999999946, 103.99999999999983 21.299999999999947))",1
316,5459,104.04999999999981,21.149999999999945,104.05E_21.15N,"POLYGON ((103.99999999999983 21.199999999999946, 104.09999999999982 21.199999999999946, 104.09999999999982 21.099999999999945, 103.99999999999983 21.099999999999945, 103.99999999999983 21.199999999999946))",0
317,5460,104.04999999999981,21.049999999999944,104.05E_21.05N,"POLYGON ((103.99999999999983 21.099999999999945, 104.09999999999982 21.099999999999945, 104.09999999999982 20.999999999999943, 103.99999999999983 20.999999999999943, 103.99999999999983 21.099999999999945))",15
318,5461,104.04999999999981,20.949999999999942,104.05E_20.95N,"POLYGON ((103.99999999999983 20.999999999999947, 104.09999999999982 20.999999999999947, 104.09999999999982 20.899999999999945, 103.99999999999983 20.899999999999945, 103.99999999999983 20.999999999999947))",0
319,5474,104.04999999999981,19.649999999999952,104.05E_19.65N,"POLYGON ((103.99999999999983 19.699999999999953, 104.09999999999982 19.699999999999953, 104.09999999999982 19.59999999999995, 103.99999999999983 19.59999999999995, 103.99999999999983 19.699999999999953))",5
320,5475,104.04999999999981,19.549999999999955,104.05E_19.55N,"POLYGON ((103.99999999999983 19.59999999999995, 104.09999999999982 19.59999999999995, 104.09999999999982 19.49999999999995, 103.99999999999983 19.49999999999995, 103.99999999999983 19.59999999999995))",2
321,5476,104.04999999999981,19.44999999999995,104.05E_19.45N,"POLYGON ((103.99999999999983 19.49999999999995, 104.09999999999982 19.49999999999995, 104.09999999999982 19.39999999999995, 103.99999999999983 19.39999999999995, 103.99999999999983 19.49999999999995))",58
322,5477,104.04999999999981,19.34999999999995,104.05E_19.35N,"POLYGON ((103.99999999999983 19.399999999999952, 104.09999999999982 19.399999999999952, 104.09999999999982 19.29999999999995, 103.99999999999983 19.29999999999995, 103.99999999999983 19.399999999999952))",2
323,5478,104.04999999999981,19.249999999999954,104.05E_19.25N,"POLYGON ((103.99999999999983 19.299999999999955, 104.09999999999982 19.299999999999955, 104.09999999999982 19.199999999999953, 103.99999999999983 19.199999999999953, 103.99999999999983 19.299999999999955))",3
324,5566,104.04999999999984,10.449999999999985,104.05E_10.45N,"POLYGON ((103.99999999999983 10.499999999999984, 104.09999999999982 10.499999999999984, 104.09999999999982 10.399999999999984, 103.99999999999983 10.399999999999984, 103.99999999999983 10.499999999999984))",26
325,5567,104.04999999999984,10.349999999999984,104.05E_10.35N,"POLYGON ((103.99999999999983 10.399999999999984, 104.09999999999982 10.399999999999984, 104.09999999999982 10.299999999999985, 103.99999999999983 10.299999999999985, 103.99999999999983 10.399999999999984))",0
326,5568,104.04999999999984,10.249999999999986,104.05E_10.25N,"POLYGON ((103.99999999999983 10.299999999999985, 104.09999999999982 10.299999999999985, 104.09999999999982 10.199999999999985, 103.99999999999983 10.199999999999985, 103.99999999999983 10.299999999999985))",6
327,5569,104.04999999999984,10.149999999999988,104.05E_10.15N,"POLYGON ((103.99999999999983 10.199999999999985, 104.09999999999982 10.199999999999985, 104.09999999999982 10.099999999999985, 103.99999999999983 10.099999999999985, 103.99999999999983 10.199999999999985))",342
328,5570,104.04999999999984,10.049999999999986,104.05E_10.05N,"POLYGON ((103.99999999999983 10.099999999999985, 104.09999999999982 10.099999999999985, 104.09999999999982 9.999999999999986, 103.99999999999983 9.999999999999986, 103.99999999999983 10.099999999999985))",398
329,5571,104.04999999999984,9.949999999999987,104.05E_9.95N,"POLYGON ((103.99999999999983 9.999999999999986, 104.09999999999982 9.999999999999986, 104.09999999999982 9.899999999999986, 103.99999999999983 9.899999999999986, 103.99999999999983 9.999999999999986))",0
330,5572,104.04999999999984,9.849999999999987,104.05E_9.85N,"POLYGON ((103.99999999999983 9.899999999999986, 104.09999999999982 9.899999999999986, 104.09999999999982 9.799999999999986, 103.99999999999983 9.799999999999986, 103.99999999999983 9.899999999999986))",0
331,5623,104.1499999999998,22.849999999999945,104.15E_22.85N,"POLYGON ((104.09999999999982 22.89999999999994, 104.19999999999982 22.89999999999994, 104.19999999999982 22.79999999999994, 104.09999999999982 22.79999999999994, 104.09999999999982 22.89999999999994))",1
332,5624,104.1499999999998,22.74999999999994,104.15E_22.75N,"POLYGON ((104.09999999999982 22.79999999999994, 104.19999999999982 22.79999999999994, 104.19999999999982 22.69999999999994, 104.09999999999982 22.69999999999994, 104.09999999999982 22.79999999999994))",4
333,5625,104.1499999999998,22.649999999999938,104.15E_22.65N,"POLYGON ((104.09999999999982 22.69999999999994, 104.19999999999982 22.69999999999994, 104.19999999999982 22.599999999999937, 104.09999999999982 22.599999999999937, 104.09999999999982 22.69999999999994))",0
334,5626,104.1499999999998,22.54999999999994,104.15E_22.55N,"POLYGON ((104.09999999999982 22.59999999999994, 104.19999999999982 22.59999999999994, 104.19999999999982 22.49999999999994, 104.09999999999982 22.49999999999994, 104.09999999999982 22.59999999999994))",2
335,5627,104.1499999999998,22.449999999999942,104.15E_22.45N,"POLYGON ((104.09999999999982 22.499999999999943, 104.19999999999982 22.499999999999943, 104.19999999999982 22.39999999999994, 104.09999999999982 22.39999999999994, 104.09999999999982 22.499999999999943))",0
336,5628,104.1499999999998,22.349999999999945,104.15E_22.35N,"POLYGON ((104.09999999999982 22.39999999999994, 104.19999999999982 22.39999999999994, 104.19999999999982 22.29999999999994, 104.09999999999982 22.29999999999994, 104.09999999999982 22.39999999999994))",2
337,5629,104.1499999999998,22.24999999999994,104.15E_22.25N,"POLYGON ((104.09999999999982 22.29999999999994, 104.19999999999982 22.29999999999994, 104.19999999999982 22.19999999999994, 104.09999999999982 22.19999999999994, 104.09999999999982 22.29999999999994))",0
338,5630,104.1499999999998,22.14999999999994,104.15E_22.15N,"POLYGON ((104.09999999999982 22.199999999999942, 104.19999999999982 22.199999999999942, 104.19999999999982 22.09999999999994, 104.09999999999982 22.09999999999994, 104.09999999999982 22.199999999999942))",0
339,5631,104.1499999999998,22.04999999999994,104.15E_22.05N,"POLYGON ((104.09999999999982 22.099999999999945, 104.19999999999982 22.099999999999945, 104.19999999999982 21.999999999999943, 104.09999999999982 21.999999999999943, 104.09999999999982 22.099999999999945))",28
340,5632,104.1499999999998,21.949999999999942,104.15E_21.95N,"POLYGON ((104.09999999999982 21.999999999999943, 104.19999999999982 21.999999999999943, 104.19999999999982 21.89999999999994, 104.09999999999982 21.89999999999994, 104.09999999999982 21.999999999999943))",0
341,5633,104.1499999999998,21.849999999999945,104.15E_21.85N,"POLYGON ((104.09999999999982 21.89999999999994, 104.19999999999982 21.89999999999994, 104.19999999999982 21.79999999999994, 104.09999999999982 21.79999999999994, 104.09999999999982 21.89999999999994))",158
342,5634,104.1499999999998,21.749999999999943,104.15E_21.75N,"POLYGON ((104.09999999999982 21.799999999999944, 104.19999999999982 21.799999999999944, 104.19999999999982 21.699999999999942, 104.09999999999982 21.699999999999942, 104.09999999999982 21.799999999999944))",0
343,5635,104.1499999999998,21.649999999999945,104.15E_21.65N,"POLYGON ((104.09999999999982 21.699999999999946, 104.19999999999982 21.699999999999946, 104.19999999999982 21.599999999999945, 104.09999999999982 21.599999999999945, 104.09999999999982 21.699999999999946))",0
344,5636,104.1499999999998,21.549999999999944,104.15E_21.55N,"POLYGON ((104.09999999999982 21.599999999999945, 104.19999999999982 21.599999999999945, 104.19999999999982 21.499999999999943, 104.09999999999982 21.499999999999943, 104.09999999999982 21.599999999999945))",0
345,5637,104.1499999999998,21.449999999999942,104.15E_21.45N,"POLYGON ((104.09999999999982 21.499999999999943, 104.19999999999982 21.499999999999943, 104.19999999999982 21.39999999999994, 104.09999999999982 21.39999999999994, 104.09999999999982 21.499999999999943))",0
346,5638,104.1499999999998,21.349999999999945,104.15E_21.35N,"POLYGON ((104.09999999999982 21.399999999999945, 104.19999999999982 21.399999999999945, 104.19999999999982 21.299999999999944, 104.09999999999982 21.299999999999944, 104.09999999999982 21.399999999999945))",0
347,5639,104.1499999999998,21.249999999999947,104.15E_21.25N,"POLYGON ((104.09999999999982 21.299999999999947, 104.19999999999982 21.299999999999947, 104.19999999999982 21.199999999999946, 104.09999999999982 21.199999999999946, 104.09999999999982 21.299999999999947))",0
348,5640,104.1499999999998,21.149999999999945,104.15E_21.15N,"POLYGON ((104.09999999999982 21.199999999999946, 104.19999999999982 21.199999999999946, 104.19999999999982 21.099999999999945, 104.09999999999982 21.099999999999945, 104.09999999999982 21.199999999999946))",1
349,5641,104.1499999999998,21.049999999999944,104.15E_21.05N,"POLYGON ((104.09999999999982 21.099999999999945, 104.19999999999982 21.099999999999945, 104.19999999999982 20.999999999999943, 104.09999999999982 20.999999999999943, 104.09999999999982 21.099999999999945))",0
350,5642,104.1499999999998,20.949999999999942,104.15E_20.95N,"POLYGON ((104.09999999999982 20.999999999999947, 104.19999999999982 20.999999999999947, 104.19999999999982 20.899999999999945, 104.09999999999982 20.899999999999945, 104.09999999999982 20.999999999999947))",0
351,5655,104.1499999999998,19.649999999999952,104.15E_19.65N,"POLYGON ((104.09999999999982 19.699999999999953, 104.19999999999982 19.699999999999953, 104.19999999999982 19.59999999999995, 104.09999999999982 19.59999999999995, 104.09999999999982 19.699999999999953))",0
352,5656,104.1499999999998,19.549999999999955,104.15E_19.55N,"POLYGON ((104.09999999999982 19.59999999999995, 104.19999999999982 19.59999999999995, 104.19999999999982 19.49999999999995, 104.09999999999982 19.49999999999995, 104.09999999999982 19.59999999999995))",8
